Fips_Code_Final,phd1,county,PCT_OBESE_ADULTS,PCT_OBESE_CHILD09,Mamm_Sites,bcallbk,wealthbk,rentbk,nocarbk,crowdbk,bcallw,wealthwt,rentwt,nocarwt,crowdwt,Iblack2000,Iwhite2000,GINI2000,THEIL1990,Per_Low_Literacy,Per_Rep_04,Per_Rep_08,Av_Per_Rep,Per_Dem_04,Per_Dem_08,Av_Per_Dem,B_Infant_Mort_Rate_99_08,W_Infant_Mort_Rate_99_08,TOTPOP_2005,MEDIAN_AGE,MEDIAN_AGE_MALE,MEDIAN_AGE_FEMALE,MEDIAN_AGE_AFRICAN_AMER,MEDIAN_AGE_AFR_AM_MALE,MEDIAN_AGE_AFR_AM_FEMALE,MEDIAN_AGE_HISPANIC,MEDIAN_AGE_HISPANIC_MALE,MEDIAN_AGE_HISPANIC_FEMALE,MEDIAN_AGE_WHITE_NON_HISPANIC,MEDIAN_AGE_WHITE_NON_HISP_MALE,MEDIAN_AGE_WHITE_NON_HISP_FMLE,PERCNT_TOT_POPULATION_ONE_RACE,PERCNT_WHITE_POPULATION,PERCNT_AFRICAN_AM_POP,PERCNT_HISPANIC_POP,PERCNT_FOREIGN_BORN_POP,PERCNT_URBAN_POP,PERCNT_MEDCR_ADV_PENETRATN,PERCNT_MEDCAR_DRUG_PENETRTN,PERCAP_INCOME,PERCNT_DIVORCED_FEMALES,PERCNT_LT65_NO_HLTH_INS,PERCNT_MALES_LT65_NO_HLTH_INS,PERCNT_FEMALES_LT65_NO_HLTH_INS,UNEMPLOYMENT_RATE,PERCNT_AGR_FRST_MIN_WRLR,PERCNT_CONTRUCT_WRKR,PERCNT_HLTH_SOCSRV_WRKR,PERCNT_MANUF_WRKR,PERCNT_WHCOLLAR_WRKR,HPSA_PC_WHOLECO,HPSA_PC_PARTCO,HPSA_DENT_WHOLECO,HPSA_DENT_PARTCO,HPSA_MH_WHOLECO,HPSA_MH_PARTCO,FARM_DEPENDENT,MINING_DEPENDENT,MFG_DEPENDENT,GOVT_DEPENDENT,SERVICE_DEPENDENT,NONSPEC_DEPENDENT,HOUSING_STRESS,LOW_EDUC,LOW_EMPLOY,PERSIST_POVERTY,POP_LOSS,NONMETRO_RECREAT,RETIRE_DESTINATION,RATE_ACTMDS_FEDNONFED,RATE_ACTMDS_NONFED,RATE_MDS_TOT_PTCARE_NONFED,RATE_MDS_PC_OFFBASED,RATE_MDS_PC_HOSP_RES,RATE_MDS_PC_HOSP_FT,RATE_MDS_GP_TOT_PC,RATE_MDS_TOT_GP_OFFBASED,RATE_MDS_TOT_GP_PC,RATE_MDS_GP_PC_OFFBASED,RATE_MDS_GP_PC_HOSP_FT,RATE_MDS_FM_TOT_PC,RATE_MDS_TOT_FM_OFFBASED,RATE_MDS_TOT_FM_HOSP_RES,RATE_MDS_TOT_FM_HOSP_FT,RATE_MDS_SPEC_TOT_PC,RATE_MDS_TOT_SPEC_OFFBASED,RATE_MDS_TOT_SPEC_HOSP_RES,RATE_MDS_TOT_SPEC_HOSP_FT,RATE_ALLERGIST_TOT_PC,RATE_CARDIO_TOT_PC,RATE_DERM_TOT_PC,RATE_GASTRO_TOT_PC,RATE_INTMED_TOT_PC,RATE_INTMED_SPEC_TOT_PC,RATE_PEDS_TOT_PC,RATE_PEDS_SPEC_TOT_PC,RATE_PEDS_CARDIO_TOT_PC,RATE_PULM_TOT_PC,RATE_SURG_SPEC_TOT_PC,RATE_SURG_GEN_TOT_PC,RATE_NEURSURG_TOT_PC,RATE_OBGYN_TOT_PC,RATE_OBGYN_SPEC_TOT_PC,RATE_OPTH_TOT_PC,RATE_ORTHOSURG_TOT_PC,RATE_OTOLARYN_TOT_PC,RATE_PLASTIC_TOT_PC,RATE_COLONSURG_TOT_PC,RATE_THORSURG_TOT_PC,RATE_UROL_TOT_PC,RATE_OTHSPEC_TOT_PC,RATE_ANEST_TOT_PC,RATE_CHPSYCH_TOT_PC,RATE_DGRADIOL_TOT_PC,RATE_EMERG_TOT_PC,RATE_NEURO_TOT_PC,RATE_NUCMED_TOT_PC,RATE_OCCMED_TOT_PC,RATE_OCCMED_OFFBASED_PC,RATE_PSYCH_TOT_PC,RATE_PATH_TOT_PC,RATE_PHYSMED_TOT_PC,RATE_PREVMED_TOT_PC,RATE_RADIOL_TOT_PC,RATE_RADONC_TOT_PC,RATE_MDS_TOT_PC_HOSP_FT,RATE_MDS_TOT_OTH_ACT,RATE_MDS_TOT_INACTIVE,RATE_MDS_TOT_GP_HSP_FT,RATE_MDS_TOT_GP_OTH_ACT,RATE_MDS_INTMED_HSP_FT,RATE_MDS_PEDS_HSP_FT,RATE_MDS_OTHMED_HSP_FT,RATE_MDS_GENSURG_HSP_FT,RATE_MDS_OTHSURG_HSP_FT,RATE_MDS_PHYCH_HSP_FT,RATE_MDS_OTHSPEC_HSP_FT,PERCENT_MDS_MALE,PERCENT_MDS_FEMALE,PERCENT_MDS_UNDER_45YR,PERCENT_MDS_45_64YR,PERCENT_MDS_OLDER_65YR,PERCENT_TOT_GPS_UNDER_45YR,PERCENT_TOT_GPS_45_64YR,PERCENT_TOT_GPS_OLDER_65YR,PERCENT_GEN_PRAC_UNDER_45YR,PERCENT_GEN_PRAC_45_64YR,PERCENT_GEN_PRAC_OLDER_65YR,PERCENT_FAM_MED_UNDER_45YR,PERCENT_FAM_MED_45_64YR,PERCENT_FAM_MED_OLDER_65YR,PERCENT_FM_SPEC_UNDER_45YR,PERCENT_FM_SPEC_45_64YR,PERCENT_FM_SPEC_OLDER_65YR,PERCENT_MED_SPEC_UNDER_45YR,PERCENT_MED_SPEC_45_64YR,PERCENT_MED_SPEC_OLDER_65YR,PERCENT_GEN_INTMED_UNDER_45YR,PERCENT_GEN_INTMED_45_64YR,PERCENT_GEN_INTMED_OLDER_65YR,PERCENT_OBGYN_UNDER_45YR,PERCENT_OBGYN_45_64YR,PERCENT_OBGYN_OLDER_65YR,PERCENT_DGRADIOL_UNDER_45YR,PERCENT_DGRADIOL_45_64YR,PERCENT_DGRADIOL_OLDER_65YR,PERCENT_PREVMED_45_64YR,PERCENT_PREVMED_OLDER_65YR,PERCENT_RADIOL_UNDER_45YR,PERCENT_RADIOL_45_64YR,PERCENT_RADIOL_OLDER_65YR,PERCENT_RAD_ONC_UNDER_45YR,PERCENT_RAD_ONC_45_64YR,PERCENT_RAD_ONC_OLDER_65YR,RATE_ACTV_DO_FEDNONFED,RATE_ACTV_DO_NONFED,RATE_ACTV_DO_FED,RATE_DO_TOT_PTCARE,PERCENT_DO_MALE,PERCENT_DO_FEMALE,RATE_TOT_ACTV,RATE_TOT_PRVPRAC,RATE_TOT_STGOV,PERCENT_DENT_PRVPRAC_FT,PERCENT_DENT_PRVPRAC_PT,PERCENT_DENT_MALE,PERCENT_DENT_FEMALE,RATE_ACTV_PA,RATE_PRIMCARE_PA,RATE_SURG_PA,RATE_OTHSPEC_PA,RATE_UNKSPEC_PA,RATE_MIDWIVES,RATE_MIDWIVES_HOSP,RATE_MIDWIVES_PHYSPRAC,RATE_MED_SRG_ADULT_BEDS,RATE_MED_SRG_PED_BEDS,RATE_OBSTET_BEDS,RATE_INTSV_CARE_BEDS,RATE_CARD_INTSV_CARE_BEDS,RATE_NEONAT_INTSV_BEDS,RATE_NEONAT_INTERM_BEDS,RATE_OTH_SPEC_CARE_BEDS,RATE_OTH_INTENSV_CARE_BEDS,RATE_REHAB_CARE_BEDS,RATE_ALC_CHEM_DEPEND_BEDS,RATE_PSYCH_CARE_BEDS,RATE_SKILL_NURS_BEDS,RATE_INTERM_NURS_BEDS,RATE_OTHER_CARE_BEDS,RATE_TOTAL_INPT_BEDS,RATE_SNF_TOT_BEDS,RATE_SNF_CERT_BEDS,RATE_OUTPT_VISITS_GENHOSP,RATE_OUTPT_VISITS_NGHOSP,RATE_ER_VISITS,RATE_OUTPT_VISITS_OTH,RATE_SURG_OPS_INPT,RATE_SURG_OPS_OUTPT,RATE_SURG_OPS_TOTAL,RATE_OP_ROOMS,RATE_ISOLATION_RMS,PERCNT_AA_MALES_65_PLUS,PERCNT_AA_FEMALES_65_PLUS,PERCNT_WH_MALES_65_PLUS,PERCNT_WH_FEMALES_65_PLUS,PERCNT_HISP_MALES_65_PLUS,PERCNT_HISP_FEMALES_65_PLUS,PERCNT_NONENG_SPEAK_OVER18YRS,PERCNT_RURAL_FARM,PERCNT_RURAL_NONFARM,PERCNT_VETERAN_POP,PERCNT_VETERAN_MALE,PERCNT_VETERAN_FEMALE,PERCNT_MEDCAR_ELIG,PERCNT_MEDCAR_ADVNTG_ELIG,PERCNT_MEDCAR_DRUG_ENROL,PERCNT_MEDCR_ENROL_AGED_TOT,PERCNT_MEDCR_ENROL_AGED_HI,PERCNT_MEDCR_ENROL_AGED_SMI,PERCNT_MEDCR_ENROL_DISABL_TOT,PERCNT_MEDCR_ENROL_DISABL_HI,PERCNT_MEDCR_ENROL_DISABL_SMI,PERCNT_MEDCR_ENROL_AGED_DSBL_TOT
23009,23009,"Hancock County, ME",24.80,14.40,5.67,.41,.00,.48,.35,.00,.520,.025,.208,.060,.009,.006,.97,.438,.297,7.00,43.49,39.49,41.49,54.49,58.80,56.64,,391.10,53660,40.70,39.30,42.00,21.10,22.50,18.50,22.70,21.30,23.50,41.10,39.70,42.40,98.90,97.60,.30,.60,2.30,4.80,.20,49.53,30422,12.20,16.00,17.20,14.70,5.50,5.30,10.10,22.10,9.50,53.80,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,219.90,218.04,204.99,175.18,.00,29.82,67.09,59.63,1.86,1.86,.00,65.23,57.77,.00,7.45,50.32,41.00,.00,9.32,.00,.00,1.86,.00,29.82,5.59,44.94,.00,.00,3.73,42.86,11.18,3.73,17.30,5.77,9.32,5.59,1.86,.00,.00,.00,3.73,1.86,5.59,8.99,7.45,7.45,1.86,.00,1.86,3.73,7.45,1.86,3.73,.00,3.73,.00,1.86,.00,.00,.00,.00,.00,.00,1.86,.00,.00,.00,.00,71.97,28.03,17.83,40.76,41.40,30.56,63.89,5.56,.00,100.00,.00,31.43,62.86,5.71,,,,22.22,48.15,29.63,18.75,56.25,25.00,.00,33.33,66.67,.00,75.00,25.00,,,.00,100.00,.00,,,,20.50,18.64,1.86,16.77,45.45,54.55,44.73,44.73,.00,83.33,16.67,91.67,8.33,63.36,15.45,3.86,23.17,1.93,15.09,7.54,7.54,19.70,.00,6.92,1.68,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,1.86,18.26,47.15,47.15,7486.81,.00,.00,6883.28,2234.44,10495.71,12730.15,18.64,7.45,2.44,1.69,14.04,18.13,2.16,5.99,.37,.94,99.06,11.40,92.27,7.73,18.89,.04,10.15,100.00,100.00,98.26,2.62,2.62,2.29,18.32
30105,30105,"Valley County, MT",24.80,11.90,11.76,.00,.00,.00,.00,.00,.528,.000,.197,.039,.005,.002,.91,.426,.286,11.00,61.67,54.41,58.04,35.59,41.89,38.74,,,7143,41.70,40.90,42.50,43.50,62.50,20.50,23.50,19.50,24.50,43.40,42.90,43.90,98.20,88.10,.10,.80,1.10,43.90,.00,55.74,31328,6.90,21.30,22.50,20.00,4.00,17.10,6.40,21.90,1.10,59.20,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,140.00,140.00,112.00,98.00,.00,14.00,14.00,14.00,.00,.00,.00,14.00,14.00,.00,.00,14.00,14.00,.00,.00,.00,.00,.00,.00,14.00,.00,.00,.00,.00,.00,56.00,28.00,.00,50.92,.00,.00,14.00,.00,.00,.00,.00,.00,.00,.00,.00,14.00,.00,.00,.00,.00,.00,.00,14.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,54.55,45.45,27.27,63.64,9.09,100.00,.00,.00,,,,100.00,.00,.00,,,,.00,100.00,.00,.00,100.00,.00,50.00,.00,50.00,.00,100.00,.00,,,,,,,,,14.00,14.00,.00,.00,100.00,.00,28.00,28.00,.00,100.00,.00,100.00,.00,28.00,.00,13.03,.00,.00,.00,.00,.00,37.54,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,14.00,35.00,134.40,134.40,5807.78,.00,.00,5384.71,2645.95,12347.75,14993.70,42.00,14.00,50.00,40.00,18.62,21.91,8.00,14.29,.03,20.66,79.34,11.00,92.03,7.97,23.56,.00,12.91,99.31,99.18,97.39,2.42,2.42,2.23,22.68
34009,34009,"Cape May County, NJ",24.80,15.60,1.70,.61,.00,.52,.28,.08,.561,.043,.208,.085,.012,.155,.92,.463,.326,11.00,56.80,53.84,55.32,42.30,44.91,43.60,3112.30,538.60,99286,42.30,40.70,43.80,32.50,30.90,34.00,23.90,23.60,24.20,43.80,42.20,45.30,98.80,91.60,5.10,3.30,3.20,83.20,8.58,44.27,39563,10.90,15.50,16.00,15.00,6.40,1.10,9.10,21.30,3.60,58.80,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,110.79,104.75,97.70,87.63,1.01,9.06,16.12,13.09,4.03,2.01,2.01,12.09,11.08,.00,1.01,29.21,26.19,.00,3.02,.00,4.03,2.01,1.01,11.08,5.04,19.30,.00,.00,2.01,23.17,10.07,.00,13.52,.00,4.03,2.01,.00,1.01,.00,1.01,1.01,.00,3.02,.00,3.02,9.06,5.04,.00,1.01,1.01,3.02,.00,2.01,.00,1.01,1.01,5.04,1.01,1.01,1.01,.00,.00,4.82,.00,.00,.00,1.01,1.01,86.00,14.00,19.33,46.67,34.00,16.67,72.22,11.11,.00,83.33,16.67,25.00,66.67,8.33,,,,16.67,76.67,6.67,8.33,75.00,16.67,25.00,75.00,.00,.00,100.00,.00,,,.00,.00,100.00,100.00,.00,.00,72.52,72.52,.00,55.40,75.00,25.00,55.40,46.33,.00,80.43,19.57,86.96,13.04,9.06,6.84,.00,.00,.00,1.88,.00,.00,31.17,.00,4.39,1.61,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,20.95,94.27,94.27,1330.75,.00,.00,901.33,2012.37,2957.11,4969.48,5.04,7.05,8.89,13.71,18.04,23.37,3.96,5.06,1.13,1.06,98.94,10.87,95.84,4.16,22.84,1.96,10.11,91.47,91.22,87.82,2.75,2.75,2.45,21.80
41025,41025,"Harney County, OR",24.80,9.30,14.56,.00,.00,.00,.00,.00,.405,.000,.248,.042,.024,.001,.89,.423,.288,12.00,76.00,71.03,73.52,22.70,25.92,24.31,,,6898,39.80,38.90,40.80,30.50,42.50,10.50,21.50,19.00,24.50,41.20,40.30,42.20,97.90,91.90,.10,4.20,2.10,55.50,1.09,60.60,26620,12.20,19.90,21.70,18.00,9.10,19.40,4.90,19.50,14.90,51.50,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,72.48,72.48,72.48,57.99,.00,14.50,43.49,43.49,.00,.00,.00,43.49,43.49,.00,.00,14.50,.00,.00,14.50,.00,.00,.00,.00,14.50,.00,.00,.00,.00,.00,14.50,14.50,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,87.50,12.50,25.00,37.50,37.50,66.67,33.33,.00,,,,66.67,33.33,.00,,,,.00,100.00,.00,.00,100.00,.00,,,,,,,,,,,,,,,.00,.00,.00,.00,,,14.50,14.50,.00,100.00,.00,100.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,37.01,.00,20.09,2.90,.00,.00,.00,.00,.00,.00,.00,.00,5.80,.00,.00,36.24,.00,.00,2501.01,.00,.00,2200.64,594.38,1420.70,2015.08,14.50,.00,10.00,.00,13.45,17.41,1.34,3.10,.57,28.28,71.72,14.89,92.75,7.25,21.21,.23,13.67,100.00,100.00,100.00,2.75,2.75,2.46,19.88
41035,41035,"Klamath County, OR",24.80,12.50,3.46,.51,.00,.24,.13,.07,.512,.005,.280,.064,.035,.009,.85,.444,.313,12.00,72.10,65.56,68.83,26.20,31.98,29.09,,711.20,66192,38.20,37.20,39.10,32.00,32.30,31.50,21.20,21.30,21.10,40.70,39.90,41.50,96.50,87.30,.60,7.80,4.80,64.50,5.45,47.05,25997,13.30,18.50,20.10,17.00,7.60,6.10,5.90,21.90,13.10,52.70,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,196.40,193.38,182.80,149.56,24.17,9.06,63.45,40.79,.00,.00,.00,63.45,40.79,19.64,3.02,39.28,33.24,3.02,3.02,.00,3.02,1.51,.00,18.13,3.02,37.22,6.20,.00,3.02,39.28,9.06,3.02,24.82,4.96,6.04,7.55,1.51,.00,.00,.00,3.02,.00,13.60,6.20,6.04,12.09,1.51,.00,.00,.00,1.51,3.02,.00,.00,.00,1.51,3.02,.00,.00,.00,.00,1.51,.00,.00,.00,1.51,.00,.00,76.35,23.65,38.51,41.89,19.59,52.27,43.18,4.55,,,,52.27,43.18,4.55,,,,34.62,57.69,7.69,33.33,50.00,16.67,40.00,60.00,.00,50.00,50.00,.00,,,,,,.00,.00,100.00,10.58,10.58,.00,15.11,81.82,18.18,52.88,42.30,.00,82.14,17.86,81.48,18.52,15.11,9.41,3.14,.00,.00,3.13,.00,3.13,22.44,.00,7.94,1.51,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,17.52,27.19,27.19,3411.29,.00,.00,3077.06,4650.11,6469.06,11119.17,15.11,6.04,12.18,12.69,13.84,16.67,3.40,3.94,2.03,8.67,91.33,12.24,91.87,8.13,18.37,1.00,9.24,100.00,100.00,100.00,2.86,2.86,2.61,17.81
48299,48299,"Llano County, TX",24.80,13.60,4.05,.00,.00,.00,.00,.00,.576,.026,.182,.035,.019,.004,.94,.480,.463,10.00,75.70,75.75,75.73,23.60,23.42,23.51,,,18236,53.00,51.70,54.10,42.50,45.50,22.50,26.50,26.30,26.60,54.30,53.00,55.50,99.20,96.30,.30,5.10,2.00,44.50,7.85,39.41,26928,8.70,26.80,26.30,27.20,4.40,5.70,16.20,16.80,6.60,56.90,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,159.03,159.03,148.06,148.06,.00,.00,93.22,93.22,5.48,5.48,.00,87.74,87.74,.00,.00,21.93,21.93,.00,.00,.00,.00,.00,.00,10.97,.00,63.31,.00,.00,.00,27.42,10.97,.00,39.37,.00,.00,.00,5.48,.00,.00,.00,.00,.00,.00,.00,.00,5.48,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,74.36,25.64,23.08,38.46,38.46,47.06,35.29,17.65,.00,.00,100.00,50.00,37.50,12.50,,,,.00,75.00,25.00,.00,100.00,.00,.00,100.00,.00,,,,,,,,,,,,5.48,5.48,.00,5.48,100.00,.00,27.42,27.42,.00,100.00,.00,40.00,60.00,27.42,23.47,.00,.00,.00,.00,.00,.00,27.46,.00,5.91,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,16.45,182.06,181.51,8249.40,.00,.00,7821.12,1348.98,2566.35,3915.33,10.97,.00,15.63,7.69,29.04,31.60,7.04,8.24,1.65,4.44,95.56,17.54,94.75,5.25,27.18,2.13,11.51,81.84,81.36,80.06,2.42,2.42,2.22,25.87
24041,24041,"Talbot County, MD",24.70,15.10,6.42,.57,.00,.53,.22,.03,.489,.107,.205,.050,.005,.230,.83,.504,.422,9.00,59.80,54.21,57.01,39.10,44.55,41.82,,,35683,43.30,41.80,44.70,38.40,36.10,40.90,27.50,27.60,27.10,45.10,43.70,46.30,99.20,82.00,15.40,1.80,3.30,36.70,.24,45.28,50872,10.30,19.20,21.20,17.30,3.70,3.50,9.50,20.90,10.10,59.80,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,473.61,454.00,414.76,400.75,.00,14.01,30.83,30.83,2.80,2.80,.00,28.02,28.02,.00,.00,145.73,137.32,.00,8.41,2.80,19.62,8.41,11.21,53.25,14.01,147.47,13.41,.00,2.80,117.70,25.22,2.80,54.77,36.51,16.81,25.22,5.60,2.80,.00,2.80,8.41,.00,28.02,53.63,14.01,14.01,2.80,.00,.00,.00,25.22,11.21,2.80,.00,5.60,5.60,16.81,2.80,.00,.00,.00,.00,.00,2.80,9.13,2.80,.00,5.60,81.46,18.54,17.07,43.90,39.02,21.43,57.14,21.43,.00,.00,100.00,27.27,72.73,.00,.00,.00,100.00,30.19,45.28,24.53,42.11,47.37,10.53,16.67,66.67,16.67,16.67,83.33,.00,,,.00,50.00,50.00,.00,50.00,50.00,33.63,33.63,.00,19.62,90.00,10.00,95.28,95.28,.00,70.59,29.41,84.85,15.15,22.42,5.92,5.92,5.92,.00,16.92,.00,5.64,34.53,6.70,11.87,1.40,.00,.00,.00,.00,.00,.00,.00,.00,2.52,.00,.00,29.43,96.40,96.40,3833.56,.00,.00,2822.10,5358.29,7782.42,13140.71,16.81,33.63,12.65,16.65,19.45,23.56,4.09,4.64,.91,3.91,96.09,11.25,93.92,6.08,23.52,.06,11.17,100.00,100.00,100.00,1.85,1.85,1.68,22.39
30017,30017,"Custer County, MT",24.70,14.50,17.64,.00,.00,.00,.00,.00,.547,.000,.243,.057,.022,.000,.95,.421,.292,9.00,65.31,55.90,60.61,32.30,41.60,36.95,,,11267,39.30,38.40,40.10,20.50,21.00,20.50,29.20,22.00,37.90,39.70,38.90,40.50,99.00,97.00,.10,1.50,1.40,83.00,.00,53.62,26240,13.00,16.90,16.80,17.10,3.80,10.60,5.10,27.50,2.40,57.60,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,168.63,150.88,142.01,133.13,.00,8.88,17.75,8.88,.00,.00,.00,17.75,8.88,.00,8.88,53.25,53.25,.00,.00,.00,.00,.00,.00,26.63,.00,112.19,.00,.00,.00,62.13,26.63,.00,59.93,.00,8.88,8.88,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,8.88,.00,.00,.00,.00,17.75,.00,.00,8.88,.00,.00,.00,.00,.00,.00,.00,.00,76.19,23.81,14.29,66.67,19.05,50.00,50.00,.00,,,,50.00,50.00,.00,,,,.00,100.00,.00,.00,100.00,.00,50.00,50.00,.00,,,,,,,,,,,,8.88,8.88,.00,8.88,100.00,.00,53.25,53.25,.00,100.00,.00,83.33,16.67,71.00,51.30,8.55,34.20,8.55,.00,.00,.00,34.92,3.74,38.96,4.44,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,120.71,189.94,186.39,3767.46,.00,.00,3381.38,4801.63,13313.22,18114.85,44.38,17.75,.00,20.00,15.34,19.14,8.43,12.20,.54,32.97,67.03,12.22,94.28,5.72,20.91,.00,11.11,95.80,95.70,92.45,3.07,3.07,2.79,20.07
30039,30039,"Granite County, MT",24.70,,.00,.00,,.00,.00,.00,.470,.008,.221,.040,.033,,.94,.456,.322,9.00,71.28,59.07,65.17,25.17,35.04,30.11,,,2965,42.80,42.60,42.90,.00,.00,.00,20.00,25.50,19.50,43.30,43.10,43.50,98.20,96.30,.00,1.30,1.00,.00,.00,44.83,24652,11.10,31.30,31.10,31.40,5.40,21.10,9.70,17.50,8.90,49.10,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,100.00,.00,.00,.00,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.00,.00,.00,.00,,,.00,.00,.00,,,,,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,111.30,94.44,94.44,979.76,.00,.00,798.99,.00,.00,.00,.00,.00,,,14.79,17.34,6.67,.00,.37,12.16,87.84,12.88,94.99,5.01,17.17,.00,10.08,100.00,100.00,100.00,2.77,2.77,2.60,20.03
33015,33015,"Rockingham County, NH",24.70,15.50,3.88,.44,.00,.40,.10,.02,.469,.024,.183,.036,.012,.014,.96,.393,.243,5.00,51.70,49.10,50.40,47.50,50.04,48.77,,418.60,295076,37.20,36.80,37.70,33.60,34.00,33.00,27.10,25.90,27.90,37.50,37.10,37.90,99.10,96.80,.60,1.20,3.70,70.50,.39,39.58,42519,10.90,10.20,10.10,10.30,4.20,.70,7.00,17.80,18.20,65.80,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,183.34,179.61,171.48,158.94,1.69,10.84,27.11,26.43,1.69,1.69,.00,25.42,24.74,.34,.34,59.98,54.90,1.02,4.07,.68,4.41,2.71,4.41,24.06,6.78,54.96,5.36,.00,1.69,39.65,7.46,1.02,31.76,3.07,4.74,7.12,2.37,1.36,.00,1.02,3.05,.68,7.12,12.07,4.41,10.17,1.69,.00,.34,.00,10.51,2.37,1.69,.00,1.36,.00,3.39,.34,.34,1.36,.00,.34,1.34,.00,.00,.00,.00,1.36,76.10,23.90,30.44,50.08,19.48,42.50,47.50,10.00,20.00,20.00,60.00,44.00,49.33,6.67,,,,40.22,53.07,6.70,44.44,43.06,12.50,22.58,64.52,12.90,28.57,57.14,14.29,,,25.00,50.00,25.00,,,,13.56,13.22,.34,13.22,50.94,49.06,70.49,66.42,.34,80.61,19.39,75.90,24.10,31.18,8.29,3.24,4.69,3.61,4.25,.71,.00,10.03,3.35,5.02,1.08,.00,.00,.00,.00,.68,.00,.00,.81,.00,.00,.00,11.69,42.60,42.60,1315.08,593.13,.00,999.81,2266.87,5922.88,8189.75,4.07,4.41,5.52,7.21,8.86,11.45,2.56,3.62,.55,.66,99.34,9.43,94.89,5.11,13.23,.05,5.69,100.00,100.00,100.00,1.90,1.90,1.47,12.47
36011,36011,"Cayuga County, NY",24.70,12.50,4.49,.50,.00,.69,.28,.02,.472,.003,.228,.091,.013,.238,.94,.412,.278,12.00,49.20,45.29,47.24,48.60,52.85,50.72,,665.60,81454,37.30,36.10,38.80,31.00,31.80,22.20,29.50,30.80,20.80,38.40,37.40,39.30,99.00,93.30,4.00,2.00,2.30,47.40,2.03,39.07,27594,9.30,13.90,14.90,12.80,4.80,3.90,6.10,22.80,18.60,50.90,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,95.76,94.53,90.85,84.71,.00,6.14,3.68,3.68,.00,.00,.00,3.68,3.68,.00,.00,39.29,39.29,.00,.00,.00,1.23,2.46,1.23,19.64,3.68,32.01,16.01,.00,.00,28.24,6.14,.00,16.27,8.14,4.91,4.91,.00,.00,1.23,.00,3.68,.00,2.46,.00,7.37,4.91,1.23,.00,1.23,.00,1.23,.00,.00,.00,1.23,.00,1.23,.00,.00,.00,.00,.00,.00,.00,.00,.00,1.23,.00,84.31,15.69,20.59,45.10,34.31,66.67,33.33,.00,,,,66.67,33.33,.00,,,,39.39,51.52,9.09,25.00,75.00,.00,.00,75.00,25.00,.00,83.33,16.67,,,.00,.00,100.00,,,,7.37,7.37,.00,4.91,44.44,55.56,40.51,40.51,.00,72.73,27.27,84.85,15.15,19.64,4.88,4.88,3.66,2.44,4.93,.00,2.47,8.55,2.13,8.14,.00,1.23,.00,.00,.00,1.23,.00,.00,1.72,9.82,.00,.00,22.10,72.31,72.31,1697.56,.00,.00,1468.35,1685.61,6347.14,8032.75,9.82,4.91,1.26,4.98,12.37,17.65,1.98,5.84,.48,4.80,95.20,9.28,95.38,4.62,16.54,.34,6.36,89.63,89.55,86.71,2.47,2.47,2.15,15.46
